"Application ID",Country,Classification,Info
12473092,US,348726,
12473092,US,348731,
12473092,US,348732,
12473092,US,348555,
12473092,US,348556,
12473092,US,348559,
12473092,US,725131,
12473092,US,725151,
12727177,US,455450,
12727177,US,455451,
12727177,US,4554521,
12727177,US,4554522,
12727177,US,"455 631",
12727177,US,"455 6711",
12727177,US,455509,
12727177,US,370329,
12727177,US,370330,
12727177,US,370332,
12727177,US,370341,
12727177,US,370348,
12727177,US,370431,
12825775,US,None,
12022652,US,"455 6711",
12022652,US,"455 6713",
12022652,US,"455 631",
12718422,US,"455 6711",
12718422,US,4551612,
12442901,US,"455 6711",
12442901,US,"455 6713",
12442901,US,455450-543,unstructured
12442901,US,"455 631",
12442901,US,455509-510,unstructured
12439136,US,"455 69",
12439136,US,455522,
12439136,US,455509,
12439136,US,455296,
12772654,US,"455 73",
12772654,US,"455 88",
12772654,US,455332,
12772654,US,455333,
12772654,US,330269,
13238249,US,"455 73",
13238249,US,"455 78",
13238249,US,455118,
13238249,US,455323,
13238249,US,327113,
13238249,US,375344,
13440222,US,343850,
13440222,US,343860,
13440222,US,"455 78",
12598198,US,"455 84",
12598198,US,"455 83",
12598198,US,"455 79",
12598198,US,"455 78",
12598198,US,"455 73",
12598198,US,4555501,
12598198,US,4555521,
12598198,US,4555531,
12598198,US,375219,
12598198,US,375220,
12194471,US,3616793,
12682514,US,"455 902",
12682514,US,"455 903",
12682514,US,"455 411",
12682514,US,"455 412",
12682514,US,361724,
12682514,US,361727,
12682514,US,361728,
12682514,US,361741,
12682514,US,361814,
13304752,US,"455 91",
13304752,US,4551142,
13304752,US,4551143,
13304752,US,4551151,
13304752,US,4551271-1273,unstructured
12979186,US,370313,
12979186,US,370329,
12979186,US,370338,
12979186,US,370349,
12979186,US,370389,
12979186,US,370392,
12979186,US,370401,
12979186,US,370465,
12979186,US,370466,
12979186,US,"701 29",
12979186,US,"701 33",
12979186,US,"701 36",
12979186,US,701213,
12979186,US,713168,
12979186,US,713200,
12979186,US,713201,
12979186,US,709201,
12979186,US,709202,
12979186,US,709205,
12979186,US,709217,
12979186,US,709230,
12979186,US,709310,
12979186,US,709311,
12979186,US,709313,
12979186,US,"455 671",
12979186,US,"455 72",
12979186,US,"455 99",
12979186,US,455410,
12979186,US,455456,
12548808,US,455108,
12548808,US,4551271,
12485068,US,455113,
13469640,US,4551141-1154,unstructured
13469640,US,455120-129,unstructured
13469640,US,330124,
13469640,US,330197,
13469640,US,330295,
13469640,US,333100,
12550672,US,"455 39",
12550672,US,"455 73",
12550672,US,4551143,
12550672,US,4551151,
12550672,US,455501,
12550672,US,"455 6713",
12550672,US,"455 631",
12550672,US,"455 24",
12550672,US,455423,
12550672,US,4554561,
12550672,US,455126,
12550672,US,4551271,
12550672,US,455295,
12550672,US,"455 134",
12550672,US,"455 121",
12550672,US,455296,
12550672,US,455504,
12550672,US,455430,
12550672,US,375221,
12550672,US,375285,
12550672,US,375296,
12550672,US,375346,
12550672,US,375297,
12550672,US,330149,
12550672,US,330107,
12550672,US,"330 52",
12550672,US,330278,
12550672,US,330291,
12550672,US,330136,
12550672,US,"331 17",
12550672,US,"348 E5108",
12550672,US,"348 E5113",
12550672,US,348608,
12550672,US,348723,
12550672,US,370315,
12550672,US,359326-328,unstructured
12971089,US,4551151,
12971089,US,4551271,
12971089,US,455128,
12971089,US,455572,
12971089,US,"429 96",
13437570,US,4551271,
13437570,US,455522,
13437570,US,4551151,
13437570,US,455126,
13437570,US,"455 69",
13437570,US,4551272,
13437570,US,"455 6711",
13437570,US,330129,
13437570,US,330279,
13547617,US,455101-102,unstructured
13547617,US,455129,
13547617,US,375295,
13547617,US,375296,
13547617,US,375267,
13547617,US,375229,
13547617,US,370203,
13318506,US,4551791,
13318506,US,4551801,
13318506,US,4551821,
13318506,US,4551822,
13318506,US,4551823,
13318506,US,4551851,
13318506,US,4551861,
13318506,US,4551901,
13318506,US,455207,
13318506,US,455255,
13318506,US,455257,
13318506,US,455259,
12974305,US,4554121,
12974305,US,4554122,
12974305,US,4555501,
12974305,US,4551841-1861,unstructured
13399557,US,"455 73",
13399557,US,455255,
13399557,US,455260,
12936579,US,4552771,
12936579,US,4555521,
12936579,US,4555621,
12936579,US,4555757,
12936579,US,4552772,
12936579,US,375316,
11171817,US,455280,
11171817,US,455281,
11171817,US,455283,
11171817,US,455284,
11171817,US,455289,
11171817,US,455290,
11171817,US,455291,
11171817,US,455292,
11171817,US,455269,
11171817,US,4552341,
11171817,US,330278,
11171817,US,330285,
11171817,US,330296,
11171817,US,330307,
11171817,US,330286,
13460136,US,4555755,
13460136,US,4555758,
13460136,US,455271,
13460136,US,455283,
13460136,US,455286,
13460136,US,455300,
13460136,US,"455 30",
12178227,US,455313-323,unstructured
12178227,US,"455  302-  306",unstructured
12763281,US,455208,
12763281,US,455209,
12763281,US,455216,
12763281,US,455313,
12763281,US,455318,
12763281,US,455323,
12763281,US,370315,
12763281,US,370350,
12763281,US,370352,
12763281,US,370354,
12763281,US,370412,
12763281,US,370465,
12824910,US,4551831,
12824910,US,455334,
12824910,US,4551501,
12824910,US,4551891,
12824910,US,4551901,
12824910,US,348725,
12824910,US,348726,
12824910,US,348731,
12541820,US,"455  301-  306",unstructured
12541820,US,4551271,
12541820,US,4551275,
12541820,US,4553431-3435,unstructured
12541820,US,4554121,
12541820,US,455574,
12541820,US,455230,
12541820,US,713320,
13190384,US,455574,
11781531,US,3404072,
11781531,US,"341 22",
11781531,US,345168,
11781531,US,4551862,
11781531,US,455401,
11781531,US,"700 84",
11781531,US,708142,
11781531,US,715773,
13115904,US,455402,
13115904,US,4554041,
13115904,US,4554042,
13115904,US,4554122,
13115904,US,4554561,
13115904,US,713340,
13115904,US,713300,
13115904,US,"363 65",
13115904,US,"363 71",
13115904,US,"363 34",
11473056,US,455418,
11473056,US,455406,
11473056,US,455518,
11473056,US,455405,
11473056,US,4554141,
11473056,US,37912104,
11473056,US,379126,
11473056,US,379128,
11513295,US,4554141-4144,unstructured
11513295,US,455466,
11513295,US,455420,
11513295,US,34087007,
11513295,US,705412,
11513295,US,"705  1",
12395512,US,455406,
12395512,US,455418,
12395512,US,4554261,
12395512,US,"455 411",
12395512,US,"340  71",
12395512,US,"705 261",
12501992,US,455408,
12501992,US,455409,
12501992,US,455406,
12501992,US,455405,
12501992,US,455407,
12501992,US,455410,
12501992,US,455411,
12501992,US,4554141,
12501992,US,455415,
12501992,US,455416,
12501992,US,455417,
12501992,US,3791142,
12501992,US,379112,
12501992,US,379115,
12501992,US,379144,
13083339,US,455406,
13083339,US,455405,
13083339,US,4554141,
13083339,US,705400,
12274497,US,455418,
12274497,US,713151,
12274497,US,709224,
11119401,US,4554042,
11119401,US,4554321,
11119401,US,4554351,
11119401,US,4554352,
11119401,US,455423,
11119401,US,455437,
11119401,US,4554141,
11119401,US,4554221,
11119401,US,4555501,
11119401,US,455436,
11119401,US,455411,
11922891,US,455410-411,unstructured
12252226,US,4554042,
12252226,US,455407,
12252226,US,455408,
12252226,US,455410,
12252226,US,455411,
12252226,US,455412,
12252226,US,4554141,
12252226,US,4554143,
12252226,US,4554221,
12252226,US,455425,
12252226,US,4554261,
12252226,US,455428,
12252226,US,455429,
12252226,US,4554321,
12252226,US,455433,
12252226,US,4554351,
12252226,US,4554352,
12252226,US,4554353,
12252226,US,455436,
12252226,US,455437,
12252226,US,455439,
12252226,US,455443,
12252226,US,455444,
12252226,US,455450,
12252226,US,4554521,
12252226,US,4554561,
12252226,US,4554562,
12252226,US,4554563,
12252226,US,4554565,
12252226,US,4554566,
12252226,US,455457,
12252226,US,455463,
12252226,US,4555541,
12252226,US,455555,
12252226,US,370328,
12252226,US,370329,
12252226,US,370331,
12252226,US,370338,
12252226,US,370342,
12252226,US,370356,
12252226,US,370902,
12252226,US,370913,
13031266,US,455410-411,unstructured
13031266,US,713155-186,unstructured
13031266,US,380247-258,unstructured
13031266,US,"726  2- 21",unstructured
13031266,US,"726 26- 30",unstructured
13031266,US,"705 18",
13031266,US,"705 50",
13031266,US,"705 64",
13031266,US,"705 67",
13031266,US,379903,
12114561,US,455550,
12114561,US,4554121,
12114561,US,4554122,
12114561,US,4554143,
12114561,US,370389,
10893282,US,455403,
10893282,US,4554141,
10893282,US,4554262,
10893282,US,4554144,
10893282,US,4554323,
10893282,US,"455 73",
10893282,US,4554121-4122,unstructured
10893282,US,455413,
10893282,US,455415-417,unstructured
10893282,US,4554351-4353,unstructured
11394646,US,455403,
12876324,US,4554122,
12638404,US,455413,
12638404,US,4554321,
12638404,US,4554122,
12638404,US,4554141,
12638404,US,"379 8816",
12638404,US,"379 8819",
12638404,US,37910006,
11594573,US,717178,
11594573,US,717177,
11594573,US,717174,
11594573,US,717172,
11594573,US,717167,
11594573,US,717168,
11594573,US,717173,
11594573,US,717176,
11594573,US,717169,
11594573,US,717170,
11594573,US,717171,
11594573,US,717175,
11594573,US,4554141,
11594573,US,4554142,
11594573,US,4554143,
11594573,US,4554144,
11594573,US,455418,
11594573,US,455419,
11594573,US,370486,
11594573,US,709213,
11594573,US,709216,
11594573,US,709217,
11594573,US,709201,
11594573,US,709203,
11594573,US,709221,
12403500,US,455558,
12403500,US,4554323,
12403500,US,4554121,
12403500,US,455418,
12403500,US,4555561,
12403500,US,455557,
12403500,US,4554141,
12695021,US,"705 28",
12695021,US,"705 30",
12695021,US,"705 34",
12695021,US,"705 261",
12695021,US,709203,
12695021,US,709217,
12695021,US,709223,
12695021,US,709224,
12695021,US,37039543,
12695021,US,370230,
12695021,US,370328,
12695021,US,370390,
12695021,US,37039521,
12695021,US,37920101,
12695021,US,455461,
12695021,US,4554141,
12695021,US,4554563,
12695021,US,455406-408,unstructured
12697462,US,4554141,
12697462,US,4554121,
12697462,US,4554122,
12697462,US,455466,
12697462,US,455566,
12697462,US,4555501,
12697462,US,"705 51",
12697462,US,"705  731",
12697462,US,"705  732",
12697462,US,"705  737",
12697462,US,"705 144",
12697462,US,"705 1453",
12697462,US,"705 1423",
12697462,US,705346,
13281358,US,"455 69",
13281358,US,"455 73",
13281358,US,"455 76",
13281358,US,"455 77",
13281358,US,"455 412",
13281358,US,4555691,
13281358,US,4555642,
13281358,US,455563,
13535717,US,455414,
13535717,US,455457,
13535717,US,455435,
13535717,US,455426,
13535717,US,"725 13",
13535717,US,"725 42- 46",unstructured
13535717,US,"725 62",
13535717,US,725132-135,unstructured
12713929,US,None,
11682600,US,4554143,
11682600,US,"455 121",
11682600,US,"726  4",
11682600,US,"726 13",
11682600,US,342367,
11682600,US,"725 31",
11970588,US,455416,
11970588,US,37920201,
12676747,US,4554121,
12676747,US,455445,
12676747,US,455558,
12676747,US,455411,
12676747,US,455433,
12253157,US,4551851,
12253157,US,455418-420,unstructured
12253157,US,455514,
12253157,US,"706 47",
12321504,US,455455,
12321504,US,"455 412",
12321504,US,4555521,
12321504,US,455411,
12321504,US,455410,
12321504,US,"455 134",
12321504,US,455522,
12321504,US,455574,
12321504,US,4551271,
12321504,US,4551275,
12321504,US,4553435,
12321504,US,370338,
12321504,US,370346,
12693055,US,455564,
12693055,US,455703,
12693055,US,379386,
12793674,US,4555691,
12793674,US,4555692,
12793674,US,4555753,
12793674,US,4555754,
12793674,US,4555501,
12793674,US,379432,
12793674,US,3794201,
12793674,US,3794202,
13207311,US,455418,
13207311,US,4554143,
13207311,US,455450,
13207311,US,455567,
13207311,US,701117-118,unstructured
13207311,US,701200,
13207311,US,701202,
13207311,US,701204,
13207311,US,701208-209,unstructured
11929550,US,"455 412",
11929550,US,"455 6711",
11929550,US,455403,
11929550,US,4554221,
11929550,US,455445,
11929550,US,4555501,
11929550,US,455517,
11929550,US,370338,
11929550,US,370328,
11965994,US,4554221,
11965994,US,455563,
11965994,US,455517,
11965994,US,704201,
11965994,US,370466,
11965994,US,370474,
12678247,US,4554561-4565,unstructured
12678247,US,4554221,
12678247,US,455405,
12678247,US,455560,
13053270,US,4554141,
13053270,US,4554142,
13053270,US,455417,
13053270,US,455418,
13053270,US,455419,
13053270,US,4554221,
13053270,US,4554321,
13053270,US,4554561,
13053270,US,4554563,
13053270,US,4554564,
13053270,US,455463,
13053270,US,455560,
13053270,US,455565,
13121676,US,455436-444,unstructured
13121676,US,4554221,
13121676,US,"455 6711",
13121676,US,4554321,
13121676,US,370320,
13121676,US,370328,
13121676,US,370329,
13121676,US,370330,
12935337,US,455423,
12935337,US,455450,
12935337,US,4555501,
12935337,US,370329,
12487670,US,4554561,
12487670,US,455457,
12487670,US,"455 676",
12487670,US,455423,
12487670,US,455424,
12487670,US,455425,
12487670,US,4554221,
11950205,US,4554321,
11950205,US,455411-5501,unstructured
11950205,US,370328,
11950205,US,370335,
11950205,US,370350,
13558282,US,455436-444,unstructured
13558282,US,455466,
13558282,US,370328-338,unstructured
13323629,US,4554141,
13323629,US,"455 6711",
13323629,US,4555562,
13323629,US,455557,
13323629,US,455411,
13323629,US,455431,
13323629,US,4554561-4564,unstructured
13323629,US,455421,
13323629,US,4554561-4566,unstructured
13323629,US,455457,
11783050,US,4554321,
11783050,US,4554561,
11783050,US,455456,
11783050,US,4554563,
11783050,US,4554141,
11783050,US,455433,
11783050,US,4554565,
11783050,US,455403,
11783050,US,455423,
11783050,US,370338,
11783050,US,370328,
11783050,US,370401,
11783050,US,370331,
11783050,US,370466,
11783050,US,"  4456",
11783050,US,709238,
12248943,US,455434,
12248943,US,455455,
12248943,US,4555521,
12248943,US,455553,
12248943,US,455516,
12248943,US,455515,
12248943,US,"455 634",
12248943,US,455458,
12248943,US,455464,
12248943,US,370328,
12248943,US,370338,
12248943,US,370334,
12248943,US,370332,
12248943,US,370310,
12529836,US,455436,
12529836,US,4554261,
12529836,US,455434,
12529836,US,4554221,
12529836,US,"455 69",
12529836,US,455526,
12529836,US,455411,
12529836,US,4554353,
12529836,US,455445,
12529836,US,4554351,
12529836,US,4554352,
12529836,US,370331,
12529836,US,370350,
12529836,US,370208,
12529836,US,370315,
12529836,US,370332,
12529836,US,370338,
12529836,US,370342,
12529836,US,370335,
12529836,US,370329,
12529836,US,370353,
13432659,US,455434,
12477318,US,455433,
12477318,US,4554351,
12477318,US,4554141,
12477318,US,370328,
12477318,US,370349,
12477318,US,370400,
12477318,US,370429,
12741333,US,4551271,
12741333,US,4551274,
12741333,US,4551275,
12741333,US,4553431,
12741333,US,4553434,
12741333,US,4553435,
12741333,US,4554041,
12741333,US,4554042,
12741333,US,4554321,
12741333,US,4554351,
12741333,US,4554352,
12741333,US,4554353,
12741333,US,455436,
12741333,US,455445,
12741333,US,4554561,
12741333,US,455466,
12741333,US,4555501,
12741333,US,4555521,
12741333,US,455574,
12741333,US,370311,
12741333,US,370318,
12741333,US,370328,
12741333,US,370329,
12741333,US,370331,
12741333,US,370338,
12741333,US,370351,
12741333,US,370352,
12741333,US,370401,
12741333,US,709203,
12741333,US,709220,
12741333,US,709221,
12741333,US,709223,
12741333,US,709224,
12741333,US,"340  732",
12741333,US,"340  734",
12741333,US,"340  737",
12765648,US,455433,
12765648,US,455434,
12765648,US,455439,
12765648,US,455443,
12765648,US,455445,
12765648,US,455448,
12765648,US,455451,
12765648,US,4554351-4353,unstructured
12765648,US,4554221,
12765648,US,4554321-4323,unstructured
11340708,US,370390,
11340708,US,370332,
11340708,US,370335,
11340708,US,370329,
11340708,US,370232,
11340708,US,370342,
11340708,US,"455 6711",
11340708,US,455513,
11340708,US,455512,
11340708,US,"455 69",
11340708,US,455522,
11340708,US,725123,
11340708,US,709223,
12679407,US,455558,
12679407,US,455407,
12679407,US,455408,
12679407,US,455439,
12679407,US,4554321,
12679407,US,455434,
12679407,US,4554353,
12679407,US,4554352,
12679407,US,4554351,
12679407,US,455436,
12679407,US,455428,
12679407,US,370401,
12679407,US,370338,
12602494,US,455436,
12602494,US,455442,
12602494,US,4554321,
12602494,US,4554351,
12602494,US,4554221,
12602494,US,370331,
12678464,US,455436-439,unstructured
12678464,US,4551151,
12678464,US,4551153,
12678464,US,455132,
12678464,US,455134,
12678464,US,4554352,
12678464,US,4555521,
12678464,US,370320,
12678464,US,370331-332,unstructured
12678464,US,370335,
12727193,US,455436,
12727193,US,455442,
12727193,US,4554321,
12727193,US,4554351,
12727193,US,370331,
12989801,US,455436,
12989801,US,380270-273,unstructured
13535024,US,455436-444,unstructured
13535024,US,455448,
13535024,US,455415,
13535024,US,455416,
13535024,US,455417,
13535024,US,455450,
13535024,US,4554522,
13535024,US,370331,
13535024,US,370328,
13535024,US,370352,
13535024,US,375260,
12719654,US,370474,
12719654,US,370331,
12719654,US,370392,
12719654,US,370312,
12719654,US,370335,
12719654,US,370401,
12719654,US,370310,
12719654,US,370235,
12719654,US,370389,
12719654,US,370465,
12719654,US,370390,
12719654,US,370260,
12719654,US,709245,
12719654,US,455558,
12719654,US,455439,
12719654,US,455415,
12719654,US,455518,
12719654,US,379204,
12719654,US,379158,
12719654,US,37920201,
13460249,US,370352,
13460249,US,370401,
13460249,US,370331,
13460249,US,370392,
13460249,US,370389,
13460249,US,3703951,
13460249,US,37039521,
13460249,US,709249,
13460249,US,709245,
13460249,US,709229,
13460249,US,455440,
13460249,US,455413,
13460249,US,455461,
13460249,US,"455 413",
13460249,US,455560,
13460249,US,4554121,
11465172,US,37039553,
11465172,US,370282,
11465172,US,370546,
11465172,US,370276,
11465172,US,370332,
11465172,US,370311,
11465172,US,370441,
11465172,US,370320,
11465172,US,370342,
11465172,US,370130,
11465172,US,370328,
11465172,US,370338,
11465172,US,370390,
11465172,US,370331,
11465172,US,370312,
11465172,US,370335,
11465172,US,370401,
11465172,US,370259,
11465172,US,370389,
11465172,US,379306,
11465172,US,379334,
11465172,US,455420,
11465172,US,455411,
11465172,US,"455 412",
11465172,US,4555521,
11465172,US,455445,
11465172,US,455433,
11465172,US,455466,
11465172,US,455428,
11465172,US,4555501,
11465172,US,4554351,
11465172,US,4554561,
11465172,US,4554141,
11465172,US,"705 64",
11465172,US,"705 50",
11465172,US,"705  7",
11465172,US,"705  9",
11465172,US," 73304 C",
11552802,US,455441,
11552802,US,4552381,
11552802,US,4554564,
11552802,US,4555692,
11552802,US,4555759,
11552802,US,455567,
11552802,US,4554561-4565,unstructured
11552802,US,4555501,
11552802,US,4555751,
11552802,US,"455 6711",
11552802,US,455401,
11552802,US,4554121-413,unstructured
11552802,US,455517,
11552802,US,455440,
11552802,US,4555691,
12355480,US,455414,
12355480,US,455440,
12355480,US,4555521,
12355480,US,4555531,
12355480,US,455444,
12355480,US,455445,
12355480,US,455466,
12355480,US,4555501,
12355480,US,4554351,
12355480,US,455436,
12355480,US,455411,
12355480,US,455406,
12355480,US,4554321,
12355480,US,370331,
12355480,US,370469,
12355480,US,370338,
12355480,US,370332,
12355480,US,370411,
12355480,US,370352,
12355480,US,3702411,
12355480,US,370228,
12355480,US,3702301,
12355480,US,370313,
12355480,US,"713  1",
12355480,US,709227,
11602543,US,455445,
11602543,US,370310,
11602543,US,370349,
11602543,US,370238,
12638245,US,4554141,
12638245,US,4554221,
12638245,US,455445,
12638245,US,455453,
12638245,US,455466,
12638245,US,370229,
12638245,US,370230,
12638245,US,3703952,
12638245,US,370432,
12638245,US,709220,
12638245,US,709222-229,unstructured
12882181,US,455445,
12882181,US,"455 6711",
12882181,US,455451,
12882181,US,4554521,
12882181,US,4554522,
12882181,US,455453,
12882181,US,"455  8",
12882181,US,"455  9",
12882181,US,370237,
12882181,US,37039531,
11815697,US,455450,
11815697,US,4554521,
11815697,US,4554522,
11815697,US,455455,
11815697,US,455509,
11815697,US,455511,
11815697,US,455512,
11815697,US,455516,
13189355,US,None,
13235692,US,4554521,
13235692,US,4554522,
13235692,US,455450,
13235692,US,455453,
13235692,US,455455,
13235692,US,455464,
13235692,US,455509,
13235692,US,455513,
13235692,US,370231,
13235692,US,370335,
13235692,US,370468,
12785350,US,455436-445,unstructured
12785350,US,455450,
12785350,US,4554521,
12785350,US,4554522,
12785350,US,370353,
12785350,US,370354,
12785350,US,370328,
11776065,US,455450-453,unstructured
11776065,US,370229,
11776065,US,370230,
11776065,US,3702301,
11776065,US,370231,
11776065,US,370232,
11776065,US,370233,
11776065,US,370234,
11776065,US,370235,
11776065,US,370236,
11776065,US,370237,
11776065,US,370238,
11776065,US,370338,
11776065,US,709238,
12385120,US,None,
12195276,US,4554561,
12195276,US,455457,
12555923,US,370401,
12555923,US,370503,
12555923,US,370508,
12555923,US,370906,
12555923,US,370907,
12555923,US,370347,
12555923,US,370345,
12555923,US,370512,
12555923,US,370210,
12555923,US,370320,
12555923,US,"455  301",
12555923,US,4554141,
12555923,US,455517,
12555923,US,4554561,
12555923,US,4554562,
12555923,US,4555521,
12555923,US,455323,
12555923,US,455424,
12555923,US,"455 16",
12555923,US,"455 78",
12555923,US,"455 88",
12555923,US,455450,
12555923,US,709224,
12555923,US,709231,
12615726,US,4554561-4566,unstructured
12615726,US,4554141-4144,unstructured
12615726,US,455418,
12615726,US,455419,
12732572,US,4554561,
12732572,US,4554565,
12732572,US,455446,
12732572,US,455448,
12856672,US,4554561,
12856672,US,4554564,
12856672,US,4554565,
12856672,US,4554562,
12856672,US,"340  561",
13437165,US,4554561-4562,unstructured
13437165,US,4554565-4566,unstructured
12522499,US,4554561,
12522499,US,4554562,
12522499,US,4554565,
12522499,US,4554042,
12522499,US,4554351,
12522499,US,455436,
12522499,US,455437,
12522499,US,455438,
12522499,US,4554563,
12522499,US,370328,
12522499,US,370329,
12522499,US,370330,
12522499,US,370331,
12522499,US,34053913,
12618959,US,4554561,
12618959,US,4554563,
12618959,US,4554566,
12618959,US,455457,
12618959,US,4555501,
12618959,US,455556,
12618959,US,455418,
12618959,US,455566,
12618959,US,455435,
12618959,US,455436,
12618959,US,455466,
12618959,US,715810,
12618959,US,715751,
12618959,US,715700,
13309035,US,4554563,
13309035,US,4554566,
13309035,US,4554561,
13309035,US,4554221,
13309035,US,455522,
13309035,US,"455 6711",
13309035,US,"455 412",
13309035,US,4554522,
13309035,US,4555501,
13309035,US,455466,
13309035,US,455507,
13309035,US,455525,
13309035,US,455434,
13309035,US,455415,
13309035,US,455428,
13309035,US,455560,
13309035,US,455517,
13309035,US,"455 411",
13309035,US,455450,
13309035,US,4554141,
13309035,US,370401,
13309035,US,370341,
13309035,US,370329,
13309035,US,370468,
13309035,US,370506,
13309035,US,370335,
13309035,US,370331,
13309035,US,340506,
13309035,US,340541,
13309035,US,375130,
13309035,US,375132,
12820316,US,None,
13076913,US,455428,
13076913,US,455417,
13076913,US,455509,
13076913,US,4554261,
13076913,US,455427,
13076913,US,455411,
13076913,US,380249,
13076913,US,370321,
13076913,US,370337,
13076913,US,370347,
13076913,US,370522,
13207376,US,455501,
13207376,US,"455 631",
13207376,US,"455 6713",
13207376,US,4551142,
13207376,US,4551143,
13207376,US,455570,
13207376,US,4551151,
13207376,US,375278,
13207376,US,375285,
13207376,US,375296,
12812470,US,"455 69",
12812470,US,455522,
12812470,US,455561,
12812470,US,455560,
12812470,US,455509,
12812470,US,455126,
12812470,US,455103,
12812470,US,455127,
12812470,US,4554521,
12812470,US,455451,
12812470,US,455450,
12812470,US,455452,
12812470,US,4552134,
12812470,US,455511,
12812470,US,455504,
12812470,US,"455 6716",
12812470,US,"455 6711",
12812470,US,455220,
12812470,US,370218,
12812470,US,370280,
12812470,US,370329,
12812470,US,370480,
12378382,US,455436-438,unstructured
12378382,US,455447,
12378382,US,455449,
12378382,US,455453,
12378382,US,455442-445,unstructured
12378382,US,455450-4522,unstructured
12378382,US,455448,
12378382,US,455501,
12378382,US,455509,
12378382,US,4554221,
12378382,US,370329,
12378382,US,370331,
12378382,US,370333,
12378382,US,370334,
12378382,US,3703102,
12378382,US,370319,
12378382,US,370322,
12378382,US,370328,
12760521,US,"455 631",
12760521,US,"455 6711",
12760521,US,"455 6713",
12760521,US,"455 69",
12760521,US,455522,
13281267,US,455126,
13281267,US,455522,
13281267,US,4551271,
13281267,US,"455 69",
13281267,US,4551151,
13281267,US,455562,
13281267,US,4552771,
13281267,US,"455 6711",
13281267,US,"455 631",
13281267,US,"455 134",
13281267,US,4554522,
13281267,US,370208,
13281267,US,370206,
13281267,US,370252,
11629387,US,4554522,
11629387,US,455561,
11629387,US,455442,
11629387,US,455135,
11629387,US,4554521,
11629387,US,455446,
11629387,US,4555621,
11629387,US,"455 631",
11629387,US,"455 634",
11629387,US,"455 45",
11629387,US,37039521,
11629387,US,370437,
11629387,US,370477,
11629387,US,370342,
11629387,US,370338,
11629387,US,370349,
11629387,US,370476,
11629387,US,370334,
11629387,US,370381,
11629387,US,709220,
11629387,US,342367,
11629387,US,342373,
11767168,US,4555501,
11767168,US,4555751,
11767168,US,"455 901",
11767168,US,400486,
11767168,US,"341 22",
11837922,US,4555501,
11837922,US,4555751,
11837922,US,"455 903",
11837922,US,455564,
12065231,US,455419,
12065231,US,455551,
12065231,US,4551871,
12065231,US,455466,
12065231,US,455574,
12065231,US,379354,
12065231,US,37935704,
12065231,US,37935509,
12692297,US,370352,
12692297,US,37943307,
12692297,US,37935501,
12692297,US,37910014,
12692297,US,37920201,
12692297,US,37921601,
12692297,US,455566,
12692297,US,4555751,
12692297,US,455466,
12692297,US,345172,
12692297,US,345168,
12692297,US,345173,
12766803,US,4555501,
12766803,US,455566,
12766803,US,455418,
12766803,US,455419,
12766803,US,455420,
12766803,US,4554141,
12766803,US,4554561,
12766803,US,370350,
12766803,US,370328,
12766803,US,370329,
12766803,US,370341,
12766803,US,713375,
12766803,US,713400,
13460685,US,4555501,
13460685,US,4555521,
13460685,US,4555531,
13460685,US,"455 412",
13460685,US,"455 69",
13460685,US,455522,
13460685,US,455572-574,unstructured
13460685,US,370311,
13460685,US,370328,
13460685,US,370338,
13417985,US,455404,
13417985,US,455412,
13417985,US,4554141-4142,unstructured
13417985,US,455421,
13417985,US,370278,
13417985,US,370282,
13417985,US,370312,
13417985,US,370328,
12556400,US,455456,
12556400,US,455433,
12556400,US,4554121,
12556400,US,4554122,
12556400,US,455413,
12556400,US,4554141,
12556400,US,455415,
12556400,US,4554322,
12556400,US,455558,
12556400,US,370331,
12556400,US,370216,
12556400,US,370329,
12556400,US,370433,
12556400,US,370325,
13283984,US,4555561,
13372519,US,455517,
13372519,US,455566,
13372519,US,455413,
13372519,US,455567,
13372519,US,4554122,
13372520,US,455517,
13372520,US,455413,
13372520,US,455567,
13372520,US,455566,
13372520,US,4554122,
12567652,US,455558,
12567652,US,455410,
12567652,US,455411,
12567652,US,4554122,
12567652,US,4554144,
12567652,US,455418-419,unstructured
12567652,US,"455 412",
12567652,US,455566,
12567652,US,455435,
12567652,US,"726 34- 35",unstructured
12567652,US,"726 36",
12567652,US,3405681,
12567652,US,713164,
13158213,US,370311,
13158213,US,370318,
13158213,US,"455 138",
13158213,US,"455 382",
13158213,US,"455 69",
13158213,US,4551271,
13158213,US,4553431-3436,unstructured
13158213,US,455424,
13158213,US,455522,
13158213,US,455558,
13158213,US,455571-574,unstructured
13158213,US,455418,
13158213,US,455419,
13158213,US,713300,
13158213,US,713320,
13158213,US,713321,
13158213,US,713323,
13158213,US,713324,
13158213,US,713330,
13158213,US,713340,
11624950,US,707100,
11624950,US,"707  5",
11624950,US,"707  7",
11624950,US,707700,
11624950,US,707E17009,
11624950,US,707E17014,
11624950,US,707E17108,
11624950,US,4554141,
11624950,US,455566,
11624950,US,455405,
11624950,US,4554121,
11624950,US,4554122,
11624950,US,455413,
11624950,US,4554142,
11624950,US,4554143,
11624950,US,4554144,
11624950,US,455418,
11624950,US,455419,
11624950,US,455466,
11624950,US,4555561,
11624950,US,4555562,
11624950,US,4555501,
11624950,US,37914207,
11624950,US,"379 83",
11624950,US,"379 85",
11624950,US,37914206,
11624950,US,709203,
11624950,US,709206,
11624950,US,709228,
